"ccode_1","ccode_2","year","ip_diff"
2,20,1958,0.316758
2,40,1958,0.000685000000000047
2,41,1958,0.3209281
2,42,1958,0.795368
2,70,1958,0.8638847
2,90,1958,0.4454343
2,91,1958,0.2911513
2,92,1958,0.2824787
2,93,1958,0.156322
2,94,1958,0.218815
2,95,1958,0.2773603
2,100,1958,0.1467312
2,101,1958,0.3053923
2,130,1958,0.1216093
2,135,1958,0.3203538
2,140,1958,0.015471
2,145,1958,0.395791
2,150,1958,0.0388850000000001
2,155,1958,0.1731754
2,160,1958,0.0371250000000001
2,165,1958,0.2510286
2,200,1958,1.392881
2,205,1958,1.08447251
2,210,1958,0.585057
2,211,1958,1.600308
2,212,1958,0.997512
2,220,1958,1.106706
2,230,1958,0.761804
2,235,1958,0.338144
2,290,1958,3.955915
2,305,1958,0.7654838
2,310,1958,3.966657
2,315,1958,3.923322
2,325,1958,0.448898
2,339,1958,3.956949
2,345,1958,2.474055
2,350,1958,1.0064831
2,355,1958,3.951241
2,360,1958,3.972235
2,365,1958,3.963732
2,369,1958,3.97085
2,370,1958,3.762754
2,375,1958,1.05028272
2,380,1958,0.8802543
2,385,1958,0.7717195
2,390,1958,0.7667365
2,395,1958,0.6871801
2,438,1958,2.318135
2,450,1958,0.9220378
2,452,1958,2.0229216
2,530,1958,1.2625827
2,560,1958,0.918329
2,600,1958,2.1527
2,616,1958,1.116032723
2,620,1958,1.8061123
2,625,1958,1.876623
2,630,1958,0.5793242
2,640,1958,0.039026
2,645,1958,2.180605
2,651,1958,2.303322
2,660,1958,1.2914877
2,663,1958,1.03497707
2,666,1958,0.5294159
2,670,1958,1.7642281
2,678,1958,2.311496
2,700,1958,2.312668
2,713,1958,0.0702420000000001
2,740,1958,0.5438921
2,750,1958,1.9587569
2,770,1958,0.4066132
2,775,1958,1.7393975
2,780,1958,1.9458719
2,790,1958,1.6349401
2,800,1958,0.2096897
2,811,1958,1.5475395
2,812,1958,0.5338486
2,820,1958,0.7901824
2,840,1958,0.3277372
2,850,1958,2.0659393
2,900,1958,1.299852
2,920,1958,0.1156802
20,40,1958,0.317443
20,41,1958,0.6376861
20,42,1958,0.47861
20,70,1958,1.1806427
20,90,1958,0.7621923
20,91,1958,0.6079093
20,92,1958,0.5992367
20,93,1958,0.160436
20,94,1958,0.535573
20,95,1958,0.5941183
20,100,1958,0.4634892
20,101,1958,0.6221503
20,130,1958,0.4383673
20,135,1958,0.6371118
20,140,1958,0.332229
20,145,1958,0.712549
20,150,1958,0.355643
20,155,1958,0.4899334
20,160,1958,0.353883
20,165,1958,0.5677866
20,200,1958,1.076123
20,205,1958,1.40123051
20,210,1958,0.268299
20,211,1958,1.28355
20,212,1958,0.680754
20,220,1958,0.789948
20,230,1958,0.445046
20,235,1958,0.0213860000000001
20,290,1958,4.272673
20,305,1958,1.0822418
20,310,1958,4.283415
20,315,1958,4.24008
20,325,1958,0.13214
20,339,1958,4.273707
20,345,1958,2.790813
20,350,1958,1.3232411
20,355,1958,4.267999
20,360,1958,4.288993
20,365,1958,4.28049
20,369,1958,4.287608
20,370,1958,4.079512
20,375,1958,1.36704072
20,380,1958,1.1970123
20,385,1958,1.0884775
20,390,1958,1.0834945
20,395,1958,1.0039381
20,438,1958,2.634893
20,450,1958,1.2387958
20,452,1958,2.3396796
20,530,1958,1.5793407
20,560,1958,0.601571
20,600,1958,2.469458
20,616,1958,1.432790723
20,620,1958,2.1228703
20,625,1958,2.193381
20,630,1958,0.8960822
20,640,1958,0.355784
20,645,1958,2.497363
20,651,1958,2.62008
20,660,1958,1.6082457
20,663,1958,1.35173507
20,666,1958,0.8461739
20,670,1958,2.0809861
20,678,1958,2.628254
20,700,1958,2.629426
20,713,1958,0.387
20,740,1958,0.8606501
20,750,1958,2.2755149
20,770,1958,0.7233712
20,775,1958,2.0561555
20,780,1958,2.2626299
20,790,1958,1.9516981
20,800,1958,0.5264477
20,811,1958,1.8642975
20,812,1958,0.8506066
20,820,1958,1.1069404
20,840,1958,0.6444952
20,850,1958,2.3826973
20,900,1958,0.983094
20,920,1958,0.4324382
40,41,1958,0.3202431
40,42,1958,0.796053
40,70,1958,0.8631997
40,90,1958,0.4447493
40,91,1958,0.2904663
40,92,1958,0.2817937
40,93,1958,0.157007
40,94,1958,0.21813
40,95,1958,0.2766753
40,100,1958,0.1460462
40,101,1958,0.3047073
40,130,1958,0.1209243
40,135,1958,0.3196688
40,140,1958,0.014786
40,145,1958,0.395106
40,150,1958,0.0382
40,155,1958,0.1724904
40,160,1958,0.03644
40,165,1958,0.2503436
40,200,1958,1.393566
40,205,1958,1.08378751
40,210,1958,0.585742
40,211,1958,1.600993
40,212,1958,0.998197
40,220,1958,1.107391
40,230,1958,0.762489
40,235,1958,0.338829
40,290,1958,3.95523
40,305,1958,0.7647988
40,310,1958,3.965972
40,315,1958,3.922637
40,325,1958,0.449583
40,339,1958,3.956264
40,345,1958,2.47337
40,350,1958,1.0057981
40,355,1958,3.950556
40,360,1958,3.97155
40,365,1958,3.963047
40,369,1958,3.970165
40,370,1958,3.762069
40,375,1958,1.04959772
40,380,1958,0.8795693
40,385,1958,0.7710345
40,390,1958,0.7660515
40,395,1958,0.6864951
40,438,1958,2.31745
40,450,1958,0.9213528
40,452,1958,2.0222366
40,530,1958,1.2618977
40,560,1958,0.919014
40,600,1958,2.152015
40,616,1958,1.115347723
40,620,1958,1.8054273
40,625,1958,1.875938
40,630,1958,0.5786392
40,640,1958,0.038341
40,645,1958,2.17992
40,651,1958,2.302637
40,660,1958,1.2908027
40,663,1958,1.03429207
40,666,1958,0.5287309
40,670,1958,1.7635431
40,678,1958,2.310811
40,700,1958,2.311983
40,713,1958,0.0695570000000001
40,740,1958,0.5432071
40,750,1958,1.9580719
40,770,1958,0.4059282
40,775,1958,1.7387125
40,780,1958,1.9451869
40,790,1958,1.6342551
40,800,1958,0.2090047
40,811,1958,1.5468545
40,812,1958,0.5331636
40,820,1958,0.7894974
40,840,1958,0.3270522
40,850,1958,2.0652543
40,900,1958,1.300537
40,920,1958,0.1149952
41,42,1958,1.1162961
41,70,1958,0.5429566
41,90,1958,0.1245062
41,91,1958,0.0297767999999999
41,92,1958,0.0384494
41,93,1958,0.4772501
41,94,1958,0.1021131
41,95,1958,0.0435677999999999
41,100,1958,0.1741969
41,101,1958,0.0155358
41,130,1958,0.1993188
41,135,1958,0.000574299999999917
41,140,1958,0.3054571
41,145,1958,0.0748629000000001
41,150,1958,0.2820431
41,155,1958,0.1477527
41,160,1958,0.2838031
41,165,1958,0.0698995
41,200,1958,1.7138091
41,205,1958,0.76354441
41,210,1958,0.9059851
41,211,1958,1.9212361
41,212,1958,1.3184401
41,220,1958,1.4276341
41,230,1958,1.0827321
41,235,1958,0.6590721
41,290,1958,3.6349869
41,305,1958,0.4445557
41,310,1958,3.6457289
41,315,1958,3.6023939
41,325,1958,0.7698261
41,339,1958,3.6360209
