"ccode_1","ccode_2","year","ip_diff"
2,20,1951,0.313964
2,40,1951,1.297147
2,41,1951,1.3751828
2,42,1951,1.1390539
2,70,1951,2.0221564
2,90,1951,2.1975227
2,91,1951,0.8578424
2,92,1951,1.3854693
2,93,1951,0.311212
2,94,1951,0.247064
2,95,1951,1.1268662
2,100,1951,1.0835542
2,101,1951,0.8059708
2,130,1951,1.66087167
2,135,1951,0.531997
2,140,1951,0.729504
2,145,1951,1.0027331
2,150,1951,0.53866
2,155,1951,1.5111121
2,160,1951,1.1939734
2,165,1951,1.1654987
2,200,1951,0.314249
2,210,1951,0.672064
2,211,1951,0.708657
2,212,1951,0.700505
2,220,1951,0.0529850000000001
2,290,1951,4.635001
2,315,1951,4.660978
2,345,1951,2.4720338
2,350,1951,0.684669
2,365,1951,4.625255
2,369,1951,4.653107
2,370,1951,4.640567
2,380,1951,0.226932
2,385,1951,0.42057
2,390,1951,0.31442
2,395,1951,0.535955
2,450,1951,1.70644554
2,530,1951,2.0114239
2,560,1951,0.836356
2,630,1951,2.0816627
2,640,1951,0.277485
2,645,1951,1.9108799
2,651,1951,2.3132084
2,652,1951,2.3330877
2,660,1951,1.79732145
2,666,1951,0.8461131
2,670,1951,2.2838945
2,678,1951,2.7140977
2,700,1951,2.3935334
2,713,1951,0.8017213
2,750,1951,1.6309069
2,770,1951,2.1156656
2,775,1951,2.5847714
2,800,1951,0.9852958
2,840,1951,1.70852451
2,850,1951,2.772401
2,900,1951,0.33443
2,920,1951,0.430967
20,40,1951,1.611111
20,41,1951,1.6891468
20,42,1951,1.4530179
20,70,1951,2.3361204
20,90,1951,2.5114867
20,91,1951,1.1718064
20,92,1951,1.6994333
20,93,1951,0.625176
20,94,1951,0.561028
20,95,1951,1.4408302
20,100,1951,1.3975182
20,101,1951,1.1199348
20,130,1951,1.97483567
20,135,1951,0.845961
20,140,1951,1.043468
20,145,1951,1.3166971
20,150,1951,0.852624
20,155,1951,1.8250761
20,160,1951,1.5079374
20,165,1951,1.4794627
20,200,1951,0.000285000000000313
20,210,1951,0.3581
20,211,1951,0.394693
20,212,1951,0.386541
20,220,1951,0.366949
20,290,1951,4.948965
20,315,1951,4.974942
20,345,1951,2.7859978
20,350,1951,0.998633
20,365,1951,4.939219
20,369,1951,4.967071
20,370,1951,4.954531
20,380,1951,0.540896
20,385,1951,0.734534
20,390,1951,0.628384
20,395,1951,0.849919
20,450,1951,2.02040954
20,530,1951,2.3253879
20,560,1951,0.522392
20,630,1951,2.3956267
20,640,1951,0.591449
20,645,1951,2.2248439
20,651,1951,2.6271724
20,652,1951,2.6470517
20,660,1951,2.11128545
20,666,1951,1.1600771
20,670,1951,2.5978585
20,678,1951,3.0280617
20,700,1951,2.7074974
20,713,1951,1.1156853
20,750,1951,1.9448709
20,770,1951,2.4296296
20,775,1951,2.8987354
20,800,1951,1.2992598
20,840,1951,2.02248851
20,850,1951,3.086365
20,900,1951,0.0204660000000003
20,920,1951,0.117003
40,41,1951,0.0780358
40,42,1951,0.1580931
40,70,1951,0.7250094
40,90,1951,0.9003757
40,91,1951,0.4393046
40,92,1951,0.0883223
40,93,1951,0.985935
40,94,1951,1.050083
40,95,1951,0.1702808
40,100,1951,0.2135928
40,101,1951,0.4911762
40,130,1951,0.36372467
40,135,1951,0.76515
40,140,1951,0.567643
40,145,1951,0.2944139
40,150,1951,0.758487
40,155,1951,0.2139651
40,160,1951,0.1031736
40,165,1951,0.1316483
40,200,1951,1.611396
40,210,1951,1.969211
40,211,1951,2.005804
40,212,1951,1.997652
40,220,1951,1.244162
40,290,1951,3.337854
40,315,1951,3.363831
40,345,1951,1.1748868
40,350,1951,0.612478
40,365,1951,3.328108
40,369,1951,3.35596
40,370,1951,3.34342
40,380,1951,1.070215
40,385,1951,0.876577
40,390,1951,0.982727
40,395,1951,0.761192
40,450,1951,0.40929854
40,530,1951,0.7142769
40,560,1951,2.133503
40,630,1951,0.7845157
40,640,1951,1.019662
40,645,1951,0.6137329
40,651,1951,1.0160614
40,652,1951,1.0359407
40,660,1951,0.50017445
40,666,1951,0.4510339
40,670,1951,0.9867475
40,678,1951,1.4169507
40,700,1951,1.0963864
40,713,1951,0.4954257
40,750,1951,0.3337599
40,770,1951,0.8185186
40,775,1951,1.2876244
40,800,1951,0.3118512
40,840,1951,0.41137751
40,850,1951,1.475254
40,900,1951,1.631577
40,920,1951,1.728114
41,42,1951,0.2361289
41,70,1951,0.6469736
41,90,1951,0.8223399
41,91,1951,0.5173404
41,92,1951,0.0102865
41,93,1951,1.0639708
41,94,1951,1.1281188
41,95,1951,0.2483166
41,100,1951,0.2916286
41,101,1951,0.569212
41,130,1951,0.28568887
41,135,1951,0.8431858
41,140,1951,0.6456788
41,145,1951,0.3724497
41,150,1951,0.8365228
41,155,1951,0.1359293
41,160,1951,0.1812094
41,165,1951,0.2096841
41,200,1951,1.6894318
41,210,1951,2.0472468
41,211,1951,2.0838398
41,212,1951,2.0756878
41,220,1951,1.3221978
41,290,1951,3.2598182
41,315,1951,3.2857952
41,345,1951,1.096851
41,350,1951,0.6905138
41,365,1951,3.2500722
41,369,1951,3.2779242
41,370,1951,3.2653842
41,380,1951,1.1482508
41,385,1951,0.9546128
41,390,1951,1.0607628
41,395,1951,0.8392278
41,450,1951,0.33126274
41,530,1951,0.6362411
41,560,1951,2.2115388
41,630,1951,0.7064799
41,640,1951,1.0976978
41,645,1951,0.5356971
41,651,1951,0.9380256
41,652,1951,0.9579049
41,660,1951,0.42213865
41,666,1951,0.5290697
41,670,1951,0.9087117
41,678,1951,1.3389149
41,700,1951,1.0183506
41,713,1951,0.5734615
41,750,1951,0.2557241
41,770,1951,0.7404828
41,775,1951,1.2095886
41,800,1951,0.389887
41,840,1951,0.33334171
41,850,1951,1.3972182
41,900,1951,1.7096128
41,920,1951,1.8061498
42,70,1951,0.8831025
42,90,1951,1.0584688
42,91,1951,0.2812115
42,92,1951,0.2464154
42,93,1951,0.8278419
42,94,1951,0.8919899
42,95,1951,0.0121876999999999
42,100,1951,0.0554996999999999
42,101,1951,0.3330831
42,130,1951,0.52181777
42,135,1951,0.6070569
42,140,1951,0.4095499
42,145,1951,0.1363208
42,150,1951,0.6003939
42,155,1951,0.3720582
42,160,1951,0.0549195
42,165,1951,0.0264448
42,200,1951,1.4533029
42,210,1951,1.8111179
42,211,1951,1.8477109
42,212,1951,1.8395589
42,220,1951,1.0860689
42,290,1951,3.4959471
42,315,1951,3.5219241
42,345,1951,1.3329799
42,350,1951,0.4543849
42,365,1951,3.4862011
42,369,1951,3.5140531
42,370,1951,3.5015131
42,380,1951,0.9121219
42,385,1951,0.7184839
42,390,1951,0.8246339
42,395,1951,0.6030989
42,450,1951,0.56739164
42,530,1951,0.87237
42,560,1951,1.9754099
42,630,1951,0.9426088
42,640,1951,0.8615689
42,645,1951,0.771826
42,651,1951,1.1741545
42,652,1951,1.1940338
42,660,1951,0.65826755
42,666,1951,0.2929408
42,670,1951,1.1448406
42,678,1951,1.5750438
42,700,1951,1.2544795
42,713,1951,0.3373326
42,750,1951,0.491853
42,770,1951,0.9766117
42,775,1951,1.4457175
42,800,1951,0.1537581
42,840,1951,0.56947061
42,850,1951,1.6333471
42,900,1951,1.4734839
42,920,1951,1.5700209
70,90,1951,0.1753663
70,91,1951,1.164314
70,92,1951,0.6366871
70,93,1951,1.7109444
70,94,1951,1.7750924
70,95,1951,0.8952902
70,100,1951,0.9386022
70,101,1951,1.2161856
70,130,1951,0.36128473
70,135,1951,1.4901594
70,140,1951,1.2926524
70,145,1951,1.0194233
70,150,1951,1.4834964
70,155,1951,0.5110443
70,160,1951,0.828183
70,165,1951,0.8566577
70,200,1951,2.3364054
70,210,1951,2.6942204
70,211,1951,2.7308134
70,212,1951,2.7226614
70,220,1951,1.9691714
70,290,1951,2.6128446
70,315,1951,2.6388216
70,345,1951,0.4498774
70,350,1951,1.3374874
70,365,1951,2.6030986
70,369,1951,2.6309506
70,370,1951,2.6184106
70,380,1951,1.7952244
70,385,1951,1.6015864
70,390,1951,1.7077364
70,395,1951,1.4862014
70,450,1951,0.31571086
70,530,1951,0.0107325
70,560,1951,2.8585124
70,630,1951,0.0595063
70,640,1951,1.7446714
70,645,1951,0.1112765
70,651,1951,0.291052
70,652,1951,0.3109313
70,660,1951,0.22483495
70,666,1951,1.1760433
70,670,1951,0.2617381
70,678,1951,0.6919413
70,700,1951,0.371377
70,713,1951,1.2204351
70,750,1951,0.3912495
70,770,1951,0.0935092
70,775,1951,0.562615
70,800,1951,1.0368606
70,840,1951,0.31363189
70,850,1951,0.7502446
70,900,1951,2.3565864
70,920,1951,2.4531234
90,91,1951,1.3396803
90,92,1951,0.8120534
90,93,1951,1.8863107
90,94,1951,1.9504587
90,95,1951,1.0706565
90,100,1951,1.1139685
90,101,1951,1.3915519
90,130,1951,0.53665103
90,135,1951,1.6655257
90,140,1951,1.4680187
90,145,1951,1.1947896
90,150,1951,1.6588627
90,155,1951,0.6864106
