"ccode_1","ccode_2","year","ip_diff"
2,20,2015,0.772741
2,31,2015,2.9942757
2,40,2015,4.361444
2,41,2015,2.8771436
2,42,2015,3.2533669
2,51,2015,3.0245396
2,52,2015,3.2522833
2,53,2015,3.0130755
2,54,2015,2.9793097
2,55,2015,3.0687434
2,56,2015,3.2726077
2,57,2015,3.2472095
2,58,2015,3.1158338
2,60,2015,3.1402801
2,70,2015,2.7948379
2,80,2015,3.0705668
2,90,2015,2.8036044
2,91,2015,2.58816916
2,92,2015,3.0641256
2,93,2015,4.107209
2,94,2015,2.7985122
2,95,2015,2.53040433
2,100,2015,2.7390715
2,101,2015,4.168579
2,110,2015,3.2893726
2,115,2015,3.211101
2,130,2015,3.669856
2,135,2015,2.7301189
2,140,2015,3.1277987
2,145,2015,4.010567
2,150,2015,2.53599411
2,155,2015,2.8859099
2,160,2015,2.7185559
2,165,2015,3.0171709
2,200,2015,0.877494
2,205,2015,1.8606191
2,210,2015,1.442894
2,211,2015,1.446989
2,212,2015,1.508241
2,220,2015,1.020513
2,221,2015,1.450132
2,223,2015,1.8094996
2,225,2015,1.8809786
2,230,2015,1.444412
2,232,2015,1.6512663
2,235,2015,1.6402516
2,255,2015,1.357259
2,290,2015,1.395003
2,305,2015,1.8873551
2,310,2015,1.385339
2,316,2015,1.296365
2,317,2015,1.467763
2,325,2015,1.5725333
2,331,2015,1.8913169
2,338,2015,1.9807986
2,339,2015,1.5816187
2,341,2015,1.7659468
2,343,2015,1.7214091
2,344,2015,1.514381
2,345,2015,2.0444096
2,346,2015,1.762304
2,349,2015,1.529073
2,350,2015,1.7293878
2,352,2015,1.9168428
2,355,2015,1.5656205
2,359,2015,1.6520712
2,360,2015,1.5693413
2,365,2015,2.3575313
2,366,2015,1.412288
2,367,2015,1.407457
2,368,2015,1.384055
2,369,2015,1.5744582
2,370,2015,2.7314081
2,371,2015,2.3927749
2,372,2015,1.7051545
2,373,2015,3.3679022
2,375,2015,1.6447777
2,380,2015,1.8701554
2,385,2015,1.6166266
2,390,2015,1.458935
2,395,2015,1.6354777
2,402,2015,3.0533553
2,403,2015,2.9323374
2,404,2015,3.1403318
2,411,2015,3.2962282
2,420,2015,3.4269013
2,432,2015,3.5230895
2,433,2015,3.2610688
2,434,2015,3.0883456
2,435,2015,3.35759
2,436,2015,3.4552067
2,437,2015,2.7075661
2,438,2015,3.3708244
2,439,2015,3.1218739
2,450,2015,2.62737645
2,451,2015,3.1670678
2,452,2015,2.8661478
2,461,2015,2.7178445
2,471,2015,2.58573646
2,475,2015,3.4824858
2,481,2015,3.0241475
2,482,2015,2.7496375
2,483,2015,3.2378007
2,484,2015,3.3307798
2,490,2015,3.4241246
2,500,2015,3.586364
2,501,2015,3.1012661
2,510,2015,3.4344308
2,516,2015,3.815752
2,517,2015,2.9961456
2,520,2015,3.3294463
2,522,2015,3.2793376
2,530,2015,3.1070219
2,531,2015,3.2488279
2,540,2015,3.664524
2,541,2015,3.4099491
2,551,2015,3.1169026
2,552,2015,4.198951
2,553,2015,3.0556148
2,560,2015,3.4186502
2,565,2015,3.615773
2,570,2015,3.0812823
2,571,2015,3.0489421
2,572,2015,3.2363098
2,580,2015,3.003558
2,581,2015,3.414047
2,590,2015,2.8607416
2,591,2015,3.1456394
2,600,2015,3.0985561
2,615,2015,3.851115
2,616,2015,3.2036494
2,620,2015,3.3492268
2,625,2015,4.29104
2,626,2015,2.51584085
2,630,2015,4.010934
2,640,2015,1.9525045
2,645,2015,3.5336197
2,651,2015,3.919372
2,652,2015,4.129974
2,660,2015,3.4073999
