"ccode_1","ccode_2","year","ip_diff"
2,20,1984,1.04285
2,31,1984,2.5461993
2,40,1984,4.387974
2,41,1984,2.5473753
2,42,1984,2.6584846
2,51,1984,2.7260851
2,52,1984,3.1572385
2,53,1984,2.79550599
2,54,1984,2.4207969
2,55,1984,2.3325616
2,56,1984,2.4363957
2,57,1984,2.6834733
2,58,1984,3.1263177
2,60,1984,2.3404481
2,70,1984,3.5081041
2,80,1984,2.6467996
2,90,1984,2.6160121
2,91,1984,2.6195372
2,92,1984,2.79616065
2,93,1984,3.6385549
2,94,1984,2.6699166
2,95,1984,2.88217529
2,100,1984,2.7375304
2,101,1984,2.9726294
2,110,1984,3.1944276
2,115,1984,3.0929058
2,130,1984,2.9664834
2,135,1984,3.0312856
2,140,1984,2.6988918
2,145,1984,3.0110709
2,150,1984,2.3334345
2,155,1984,2.7063878
2,160,1984,3.0900687
2,165,1984,2.6312357
2,200,1984,0.665918
2,205,1984,1.828345
2,210,1984,1.177111
2,211,1984,1.076024
2,212,1984,1.147968
2,220,1984,1.018471
2,230,1984,1.8638354
2,235,1984,1.653716
2,260,1984,0.982538
2,265,1984,4.156144
2,290,1984,4.15202
2,305,1984,1.9930001
2,310,1984,4.170196
2,315,1984,4.175206
2,325,1984,1.120999
2,338,1984,3.2228419
2,339,1984,3.900079
2,345,1984,3.4668344
2,350,1984,2.423549
2,352,1984,3.3927605
2,355,1984,4.16891
2,360,1984,3.5224385
2,365,1984,4.169148
2,369,1984,4.164908
2,370,1984,4.155931
2,375,1984,2.0887071
2,380,1984,1.9205289
2,385,1984,1.479905
2,390,1984,1.525198
2,395,1984,1.468889
2,402,1984,3.3963539
2,403,1984,3.4195941
2,404,1984,3.1404476
2,411,1984,3.124642
2,420,1984,2.9975435
2,432,1984,3.3140292
2,433,1984,2.91890713
2,434,1984,3.6598882
2,435,1984,3.1943292
2,436,1984,2.9676274
2,437,1984,2.3455794
2,438,1984,3.2555861
2,439,1984,3.536103
2,450,1984,2.5632952
2,451,1984,3.2311478
2,452,1984,3.1956135
2,461,1984,3.2434645
2,471,1984,2.9877384
2,475,1984,3.2692452
2,481,1984,2.9714886
2,482,1984,3.1955159
2,483,1984,2.88879341
2,484,1984,3.706332
2,490,1984,2.5076004
2,500,1984,3.4814605
2,501,1984,3.2364037
2,510,1984,3.3658174
2,516,1984,3.2539792
2,517,1984,2.92472474
2,520,1984,3.0268393
2,522,1984,2.9995356
2,530,1984,3.6364552
2,540,1984,3.911602
2,541,1984,3.7570844
2,551,1984,3.3197258
2,552,1984,3.4177846
2,553,1984,2.4984256
2,570,1984,3.0014504
2,571,1984,3.1156945
2,572,1984,2.7257157
2,580,1984,3.6352488
2,581,1984,3.1947173
2,590,1984,3.2319087
2,591,1984,3.3874758
2,600,1984,2.94045922
2,615,1984,3.6552996
2,616,1984,3.2179152
2,620,1984,4.104048
2,625,1984,3.0445585
2,630,1984,3.3326774
2,640,1984,2.0654963
2,645,1984,3.593225
2,651,1984,3.0354169
2,652,1984,4.223171
2,660,1984,3.2643042
2,663,1984,3.2697132
2,666,1984,0.575768
2,670,1984,3.1860893
2,678,1984,3.5498962
2,680,1984,4.080596
2,690,1984,3.3258442
2,692,1984,3.3374636
2,694,1984,3.3352998
2,696,1984,3.3019407
2,698,1984,3.1538896
2,700,1984,4.392446
2,710,1984,2.6837642
2,712,1984,4.161417
2,740,1984,1.452036
2,750,1984,3.2378512
2,760,1984,3.1377584
2,770,1984,3.0430377
2,771,1984,3.044844
2,775,1984,2.745054
2,780,1984,3.0507098
2,781,1984,3.2352252
2,790,1984,2.93823486
2,800,1984,3.0199778
2,811,1984,2.94624803
2,812,1984,4.401011
2,816,1984,4.272729
2,820,1984,3.0656162
2,830,1984,2.90905523
2,835,1984,2.94098451
2,840,1984,2.84980307
2,850,1984,3.1292628
