"ccode_1","ccode_2","year","ip_diff"
2,20,1985,1.086888
2,31,1985,2.5272164
2,40,1985,4.499406
2,41,1985,2.557044
2,42,1985,2.7249442
2,51,1985,2.6471475
2,52,1985,3.1089311
2,53,1985,2.736134
2,54,1985,2.356789
2,55,1985,1.65443
2,56,1985,2.438526
2,57,1985,2.4491615
2,58,1985,2.6635892
2,60,1985,2.1461783
2,70,1985,3.3356478
2,80,1985,2.402465
2,90,1985,2.6026681
2,91,1985,2.6026097
2,92,1985,2.6015414
2,93,1985,3.7566096
2,94,1985,2.3563502
2,95,1985,2.7526914
2,100,1985,2.6312944
2,101,1985,2.9931063
2,110,1985,3.2406331
2,115,1985,3.0758322
2,130,1985,2.874105272
2,135,1985,2.9847613
2,140,1985,2.82163831
2,145,1985,3.0003074
2,150,1985,2.214711
2,155,1985,2.4425615
2,160,1985,2.92570741
2,165,1985,2.7586704
2,200,1985,0.66612
2,205,1985,1.762968
2,210,1985,1.167938
2,211,1985,1.019788
2,212,1985,1.106724
2,220,1985,0.862858
2,230,1985,1.718883
2,235,1985,1.267614
2,260,1985,0.947491
2,265,1985,4.393633
2,290,1985,4.011705
2,305,1985,1.9054124
2,310,1985,4.387384
2,315,1985,4.384578
2,325,1985,1.116943
2,338,1985,3.1059217
2,339,1985,4.20772
2,345,1985,3.369963
2,350,1985,2.2006347
2,352,1985,3.4299151
2,355,1985,4.391781
2,360,1985,3.6058221
2,365,1985,4.331579
2,369,1985,4.289641
2,370,1985,4.393951
2,375,1985,2.0179478
2,380,1985,1.86824
2,385,1985,1.400736
2,390,1985,1.49602
2,395,1985,1.378835
2,402,1985,3.4019662
2,403,1985,3.3744637
2,404,1985,3.2657095
2,411,1985,2.88991869
2,420,1985,3.082606
2,432,1985,3.3496337
2,433,1985,3.002024
2,434,1985,3.7911834
2,435,1985,3.1116519
2,436,1985,3.0574114
2,437,1985,2.3857742
2,438,1985,3.2566956
2,439,1985,3.3835124
2,450,1985,2.6765955
2,451,1985,2.8199465
2,452,1985,3.3647132
2,461,1985,3.1433815
2,471,1985,2.7675993
2,475,1985,3.2431945
2,481,1985,2.94129541
2,482,1985,2.8991494
2,483,1985,2.96542407
2,484,1985,3.5969358
2,490,1985,2.5253853
2,500,1985,3.3672237
2,501,1985,3.1623601
2,510,1985,3.4672818
2,516,1985,3.2188865
2,517,1985,3.0012733
2,520,1985,3.0983348
2,522,1985,3.0454644
2,530,1985,3.6555472
2,540,1985,3.90285
2,541,1985,3.6574999
2,551,1985,3.2152175
2,552,1985,3.318023
2,553,1985,2.1570923
2,570,1985,3.0686685
2,571,1985,3.0776404
2,572,1985,2.4964726
2,580,1985,3.5691005
2,581,1985,3.0656227
2,590,1985,3.1705368
2,591,1985,3.5533955
2,600,1985,3.1223102
2,615,1985,3.8653583
2,616,1985,3.2876289
2,620,1985,3.8641792
2,625,1985,3.1046158
2,630,1985,3.377589
2,640,1985,2.0806782
2,645,1985,3.7623977
2,651,1985,3.0515925
2,652,1985,4.314524
2,660,1985,3.3322043
2,663,1985,3.2109168
2,666,1985,0.604676
2,670,1985,3.2797672
2,678,1985,3.7818157
2,680,1985,4.090105
2,690,1985,3.3195717
2,692,1985,3.3359779
2,694,1985,3.3206157
2,696,1985,3.3433398
2,698,1985,3.050003
2,700,1985,4.526693
2,710,1985,2.6819004
2,712,1985,4.436605
2,740,1985,1.492432
2,750,1985,3.3743955
2,760,1985,3.1888601
2,770,1985,3.0923516
2,771,1985,3.1196573
2,775,1985,2.92053924
2,780,1985,3.1102888
2,781,1985,3.3363074
2,790,1985,2.8682800495
2,800,1985,2.95888345
2,811,1985,2.865006557
2,812,1985,4.515752
2,816,1985,4.441978
2,820,1985,2.94623196
2,830,1985,2.8677271412
2,835,1985,3.0131652
2,840,1985,2.8862453
2,850,1985,3.2819267
2,900,1985,1.58339
2,910,1985,2.7472132
2,920,1985,1.616626
2,935,1985,3.2686602
2,940,1985,2.0715975
2,950,1985,2.5663914
2,990,1985,2.5382486
20,31,1985,1.4403284
20,40,1985,3.412518
20,41,1985,1.470156
20,42,1985,1.6380562
20,51,1985,1.5602595
20,52,1985,2.0220431
20,53,1985,1.649246
20,54,1985,1.269901
20,55,1985,0.567542
20,56,1985,1.351638
20,57,1985,1.3622735
20,58,1985,1.5767012
20,60,1985,1.0592903
20,70,1985,2.2487598
20,80,1985,1.315577
20,90,1985,1.5157801
20,91,1985,1.5157217
20,92,1985,1.5146534
20,93,1985,2.6697216
20,94,1985,1.2694622
20,95,1985,1.6658034
20,100,1985,1.5444064
20,101,1985,1.9062183
20,110,1985,2.1537451
20,115,1985,1.9889442
20,130,1985,1.787217272
20,135,1985,1.8978733
20,140,1985,1.73475031
20,145,1985,1.9134194
20,150,1985,1.127823
20,155,1985,1.3556735
20,160,1985,1.83881941
20,165,1985,1.6717824
20,200,1985,0.420768
20,205,1985,0.67608
20,210,1985,0.0810500000000001
20,211,1985,0.0670999999999999
20,212,1985,0.019836
20,220,1985,0.22403
20,230,1985,0.631995
20,235,1985,0.180726
20,260,1985,0.139397
20,265,1985,3.306745
20,290,1985,2.924817
20,305,1985,0.8185244
20,310,1985,3.300496
20,315,1985,3.29769
20,325,1985,0.0300550000000002
20,338,1985,2.0190337
20,339,1985,3.120832
20,345,1985,2.283075
20,350,1985,1.1137467
20,352,1985,2.3430271
20,355,1985,3.304893
20,360,1985,2.5189341
20,365,1985,3.244691
20,369,1985,3.202753
20,370,1985,3.307063
20,375,1985,0.9310598
20,380,1985,0.781352
20,385,1985,0.313848
20,390,1985,0.409132
20,395,1985,0.291947
20,402,1985,2.3150782
20,403,1985,2.2875757
20,404,1985,2.1788215
20,411,1985,1.80303069
20,420,1985,1.995718
20,432,1985,2.2627457
20,433,1985,1.915136
20,434,1985,2.7042954
20,435,1985,2.0247639
20,436,1985,1.9705234
20,437,1985,1.2988862
20,438,1985,2.1698076
20,439,1985,2.2966244
20,450,1985,1.5897075
20,451,1985,1.7330585
