"ccode_1","ccode_2","year","ip_diff"
2,20,1988,1.500508
2,31,1988,2.857084
2,40,1988,4.384756
2,41,1988,3.12503576
2,42,1988,2.7847857
2,51,1988,3.12596976
2,52,1988,3.2088507
2,53,1988,3.07790542
2,54,1988,2.4495996
2,55,1988,2.9011743
2,56,1988,3.065808841
2,57,1988,2.8504494
2,58,1988,2.8783073
2,60,1988,2.9181157
2,70,1988,3.5855363
2,80,1988,2.8677198
2,90,1988,3.2175576
2,91,1988,2.7208833
2,92,1988,2.7025372
2,93,1988,3.2148442
2,94,1988,2.5675729
2,95,1988,3.2332787
2,100,1988,2.7641527
2,101,1988,3.0949799
2,110,1988,3.7982182
2,115,1988,3.4375631
2,130,1988,3.2613588
2,135,1988,3.3001629
2,140,1988,3.2043465
2,145,1988,3.1997872
2,150,1988,2.7982823
2,155,1988,2.5809679
2,160,1988,3.2992577
2,165,1988,2.9359818
2,200,1988,0.784451
2,205,1988,1.882097
2,210,1988,1.193053
2,211,1988,1.197467
2,212,1988,1.306599
2,220,1988,1.02902
2,230,1988,1.812932
2,235,1988,1.320484
2,260,1988,1.028945
2,265,1988,3.5795609
2,290,1988,3.8067496
2,305,1988,1.960047
2,310,1988,3.6155276
2,315,1988,3.8178546
2,325,1988,1.364067
2,338,1988,2.4606648
2,339,1988,4.297405
2,345,1988,3.6889149
2,350,1988,2.0965625
2,352,1988,3.5912913
2,355,1988,3.4141807
2,360,1988,3.6209441
2,365,1988,3.8084487
2,369,1988,3.8122344
2,370,1988,3.8261999
2,375,1988,1.962429
2,380,1988,1.958662
2,385,1988,1.725088
2,390,1988,1.677466
2,395,1988,1.722655
2,402,1988,3.4429647
2,403,1988,3.5810021
2,404,1988,3.542646
2,411,1988,2.5993943
2,420,1988,3.3560203
2,432,1988,3.5961221
2,433,1988,3.2580654
2,434,1988,3.5762779
2,435,1988,3.6438824
2,436,1988,3.4227606
2,437,1988,2.6786906
2,438,1988,3.44735
2,439,1988,3.596031
2,450,1988,2.8019995
2,451,1988,3.3727612
2,452,1988,3.6184324
2,461,1988,3.3527909
2,471,1988,2.97864068
2,475,1988,3.3324369
2,481,1988,3.3713813
2,482,1988,2.96794656
2,483,1988,3.2459221
2,484,1988,3.8785693
2,490,1988,2.7451675
2,500,1988,3.8118915
2,501,1988,3.3110981
2,510,1988,3.9980596
2,516,1988,3.5805892
2,517,1988,3.3485424
2,520,1988,3.349527
2,522,1988,3.3093952
2,530,1988,4.125781
2,540,1988,4.281474
2,541,1988,3.8188766
2,551,1988,3.7761006
2,552,1988,3.8836771
2,553,1988,2.6007756
2,570,1988,2.8774044
2,571,1988,3.2524741
2,572,1988,2.9357713
2,580,1988,3.9762589
2,581,1988,3.4158113
2,590,1988,3.1789974
2,591,1988,3.5987856
2,600,1988,3.4575093
2,615,1988,4.260526
2,616,1988,3.5500543
2,620,1988,4.509293
2,625,1988,3.8582641
2,630,1988,4.12861
2,640,1988,2.2825191
2,645,1988,4.085101
2,651,1988,3.5027753
2,652,1988,4.673324
2,660,1988,3.5335402
2,663,1988,3.2678787
2,666,1988,0.797834
2,670,1988,3.4863235
2,678,1988,3.7525357
2,680,1988,4.374741
2,690,1988,3.7495627
2,692,1988,3.318442
2,694,1988,3.4570333
2,696,1988,3.7433234
2,698,1988,3.5294793
2,700,1988,4.259713
2,710,1988,3.08526495
2,712,1988,3.9013097
2,740,1988,1.638847
2,750,1988,3.57665
2,760,1988,3.2556903
2,770,1988,3.6752069
2,771,1988,3.4875623
2,775,1988,3.3074655
2,780,1988,3.4922233
2,781,1988,3.9286719
2,790,1988,3.2352912
2,800,1988,3.3509001
2,811,1988,3.5434186
2,812,1988,3.9095224
2,816,1988,4.329678
2,820,1988,3.3797434
2,830,1988,3.05598504
2,835,1988,3.4171091
2,840,1988,3.08698956
2,850,1988,3.7279765
2,900,1988,1.835281
2,910,1988,3.09857294
2,920,1988,1.967784
2,935,1988,3.6496616
2,940,1988,2.907292
2,950,1988,2.8101945
2,990,1988,2.6742645
20,31,1988,1.356576
20,40,1988,2.884248
20,41,1988,1.62452776
20,42,1988,1.2842777
20,51,1988,1.62546176
20,52,1988,1.7083427
20,53,1988,1.57739742
20,54,1988,0.9490916
20,55,1988,1.4006663
20,56,1988,1.565300841
20,57,1988,1.3499414
20,58,1988,1.3777993
20,60,1988,1.4176077
20,70,1988,2.0850283
20,80,1988,1.3672118
20,90,1988,1.7170496
20,91,1988,1.2203753
20,92,1988,1.2020292
20,93,1988,1.7143362
20,94,1988,1.0670649
20,95,1988,1.7327707
20,100,1988,1.2636447
20,101,1988,1.5944719
20,110,1988,2.2977102
20,115,1988,1.9370551
20,130,1988,1.7608508
20,135,1988,1.7996549
20,140,1988,1.7038385
20,145,1988,1.6992792
20,150,1988,1.2977743
20,155,1988,1.0804599
20,160,1988,1.7987497
20,165,1988,1.4354738
20,200,1988,0.716057
20,205,1988,0.381589
20,210,1988,0.307455
20,211,1988,0.303041
20,212,1988,0.193909
20,220,1988,0.471488
20,230,1988,0.312424
20,235,1988,0.180024
20,260,1988,0.471563
20,265,1988,2.0790529
20,290,1988,2.3062416
20,305,1988,0.459539
20,310,1988,2.1150196
20,315,1988,2.3173466
20,325,1988,0.136441
20,338,1988,0.9601568
20,339,1988,2.796897
20,345,1988,2.1884069
20,350,1988,0.5960545
20,352,1988,2.0907833
20,355,1988,1.9136727
20,360,1988,2.1204361
20,365,1988,2.3079407
20,369,1988,2.3117264
20,370,1988,2.3256919
20,375,1988,0.461921
20,380,1988,0.458154
20,385,1988,0.22458
20,390,1988,0.176958
20,395,1988,0.222147
20,402,1988,1.9424567
20,403,1988,2.0804941
20,404,1988,2.042138
20,411,1988,1.0988863
20,420,1988,1.8555123
20,432,1988,2.0956141
20,433,1988,1.7575574
20,434,1988,2.0757699
20,435,1988,2.1433744
20,436,1988,1.9222526
20,437,1988,1.1781826
20,438,1988,1.946842
20,439,1988,2.095523
20,450,1988,1.3014915
20,451,1988,1.8722532
20,452,1988,2.1179244
20,461,1988,1.8522829
20,471,1988,1.47813268
20,475,1988,1.8319289
20,481,1988,1.8708733
20,482,1988,1.46743856
20,483,1988,1.7454141
20,484,1988,2.3780613
20,490,1988,1.2446595
20,500,1988,2.3113835
20,501,1988,1.8105901
20,510,1988,2.4975516
20,516,1988,2.0800812
20,517,1988,1.8480344
20,520,1988,1.849019
20,522,1988,1.8088872
20,530,1988,2.625273
20,540,1988,2.780966
20,541,1988,2.3183686
20,551,1988,2.2755926
20,552,1988,2.3831691
20,553,1988,1.1002676
20,570,1988,1.3768964
20,571,1988,1.7519661
20,572,1988,1.4352633
20,580,1988,2.4757509
20,581,1988,1.9153033
20,590,1988,1.6784894
20,591,1988,2.0982776
20,600,1988,1.9570013
20,615,1988,2.760018
20,616,1988,2.0495463
20,620,1988,3.008785
20,625,1988,2.3577561
20,630,1988,2.628102
20,640,1988,0.7820111
20,645,1988,2.584593
20,651,1988,2.0022673
20,652,1988,3.172816
20,660,1988,2.0330322
20,663,1988,1.7673707
20,666,1988,0.702674
20,670,1988,1.9858155
20,678,1988,2.2520277
20,680,1988,2.874233
20,690,1988,2.2490547
20,692,1988,1.817934
20,694,1988,1.9565253
20,696,1988,2.2428154
20,698,1988,2.0289713
20,700,1988,2.759205
20,710,1988,1.58475695
20,712,1988,2.4008017
20,740,1988,0.138339
20,750,1988,2.076142
20,760,1988,1.7551823
20,770,1988,2.1746989
20,771,1988,1.9870543
20,775,1988,1.8069575
20,780,1988,1.9917153
20,781,1988,2.4281639
20,790,1988,1.7347832
20,800,1988,1.8503921
20,811,1988,2.0429106
20,812,1988,2.4090144
20,816,1988,2.82917
20,820,1988,1.8792354
20,830,1988,1.55547704
20,835,1988,1.9166011
20,840,1988,1.58648156
20,850,1988,2.2274685
20,900,1988,0.334773
20,910,1988,1.59806494
20,920,1988,0.467276
20,935,1988,2.1491536
20,940,1988,1.406784
20,950,1988,1.3096865
20,990,1988,1.1737565
31,40,1988,1.527672
31,41,1988,0.26795176
31,42,1988,0.0722983
31,51,1988,0.26888576
31,52,1988,0.3517667
31,53,1988,0.22082142
31,54,1988,0.4074844
31,55,1988,0.0440903
31,56,1988,0.208724841
31,57,1988,0.00663460000000002
31,58,1988,0.0212233
31,60,1988,0.0610317
31,70,1988,0.7284523
31,80,1988,0.0106358
31,90,1988,0.3604736
31,91,1988,0.1362007
31,92,1988,0.1545468
31,93,1988,0.3577602
31,94,1988,0.2895111
31,95,1988,0.3761947
31,100,1988,0.0929313
31,101,1988,0.2378959
31,110,1988,0.9411342
31,115,1988,0.5804791
31,130,1988,0.4042748
31,135,1988,0.4430789
31,140,1988,0.3472625
31,145,1988,0.3427032
31,150,1988,0.0588017
31,155,1988,0.2761161
31,160,1988,0.4421737
31,165,1988,0.0788978
31,200,1988,2.072633
31,205,1988,0.974987
31,210,1988,1.664031
31,211,1988,1.659617
31,212,1988,1.550485
31,220,1988,1.828064
31,230,1988,1.044152
31,235,1988,1.5366
31,260,1988,1.828139
31,265,1988,0.7224769
31,290,1988,0.9496656
31,305,1988,0.897037
31,310,1988,0.7584436
31,315,1988,0.9607706
31,325,1988,1.493017
31,338,1988,0.3964192
31,339,1988,1.440321
31,345,1988,0.8318309
31,350,1988,0.7605215
31,352,1988,0.7342073
