"ccode_1","ccode_2","year","ip_diff"
2,20,1994,1.651179
2,31,1994,2.99624335
2,40,1994,4.674017
2,41,1994,3.2724191
2,51,1994,3.1846898
2,52,1994,3.3664192
2,53,1994,3.222301
2,54,1994,3.03778704
2,55,1994,3.2690936
2,56,1994,3.3606382
2,57,1994,3.056812644
2,58,1994,3.1920045
2,60,1994,3.1760244
2,70,1994,3.7428621
2,80,1994,3.00224786
2,90,1994,3.4176995
2,91,1994,3.3345161
2,92,1994,3.07463832
2,93,1994,3.04247907
2,94,1994,3.04025468
2,95,1994,3.176014
2,100,1994,3.6905323
2,101,1994,3.631673
2,110,1994,3.4559681
2,115,1994,3.4169075
2,130,1994,3.553655
2,135,1994,3.1859459
2,140,1994,3.3061315
2,145,1994,3.2197704
2,150,1994,3.04033756
2,155,1994,3.061173539
2,160,1994,2.1089199
2,165,1994,2.9520088
2,200,1994,0.648264
2,205,1994,1.955773
2,210,1994,1.431452
2,211,1994,1.460816
2,212,1994,1.457966
2,220,1994,0.935265
2,221,1994,1.437887
2,223,1994,1.925212
2,230,1994,1.836511
2,232,1994,1.79009
2,235,1994,1.642858
2,255,1994,1.432545
2,290,1994,1.559059
2,305,1994,1.883154
2,310,1994,1.465247
2,316,1994,1.554622
2,317,1994,1.574418
2,325,1994,1.44047
2,338,1994,2.006217
2,339,1994,1.969637
2,343,1994,1.961539
2,344,1994,2.123559
2,346,1994,2.9229078
2,349,1994,1.873177
2,350,1994,1.811628
2,352,1994,3.2211744
2,355,1994,1.768018
2,359,1994,1.806684
2,360,1994,1.602718
2,365,1994,1.909648
2,366,1994,1.858505
2,367,1994,1.706426
2,368,1994,1.746784
2,369,1994,2.2948391
2,370,1994,2.4565679
2,371,1994,2.34064
2,372,1994,1.810315
2,373,1994,2.7574133
2,375,1994,1.537024
2,380,1994,1.913182
2,385,1994,1.674766
2,390,1994,1.625422
2,395,1994,1.667551
2,402,1994,3.4773428
2,420,1994,3.3910951
2,432,1994,3.9117656
2,433,1994,3.5482197
2,434,1994,3.544847
2,435,1994,3.7434484
2,436,1994,3.7664339
2,437,1994,3.04760421
2,438,1994,3.7055219
2,439,1994,3.9104212
2,451,1994,3.7581955
2,452,1994,3.8956783
2,461,1994,3.5844176
2,471,1994,3.4400732
2,475,1994,3.6684655
2,481,1994,3.2735125
2,482,1994,3.08535028
2,484,1994,3.5788078
2,490,1994,3.2793605
2,500,1994,4.223327
2,501,1994,3.4717869
2,510,1994,4.278746
2,516,1994,3.8587631
2,517,1994,3.3348381
2,522,1994,3.5172487
2,530,1994,3.5188413
2,531,1994,3.2912102
2,540,1994,3.2906414
2,541,1994,3.862748
2,551,1994,3.6345086
2,552,1994,4.213434
2,553,1994,3.4080074
2,560,1994,3.2480946
2,565,1994,4.0228211
2,570,1994,4.137983
2,571,1994,3.4862038
2,572,1994,3.13659776
2,580,1994,3.5829759
2,581,1994,3.5421879
2,590,1994,3.4109646
2,591,1994,3.7988511
2,600,1994,3.2115863
2,615,1994,3.9945055
2,616,1994,3.7985941
2,620,1994,4.898362
2,625,1994,5.124612
2,630,1994,5.000453
2,640,1994,2.1407201
2,645,1994,4.77227
2,651,1994,3.9829545
2,652,1994,4.687067
2,660,1994,4.091915
2,663,1994,4.064602
2,666,1994,0.636386
2,670,1994,3.7133492
2,679,1994,4.121697
2,690,1994,3.484091
2,692,1994,3.7477331
2,694,1994,3.9719224
2,696,1994,3.7176713
2,698,1994,3.9061455
2,700,1994,4.226831
2,701,1994,2.7932276
2,702,1994,2.1976373
2,703,1994,2.97015948
2,704,1994,2.6345242
2,705,1994,2.4783591
2,710,1994,4.743818
2,712,1994,3.2719001
2,731,1994,5.050609
2,732,1994,2.4908607
2,740,1994,1.77412
2,750,1994,4.460261
2,760,1994,3.7878625
2,770,1994,4.077533
2,771,1994,3.9110468
2,775,1994,4.260343
2,780,1994,4.232479
2,781,1994,3.5719908
2,790,1994,3.5639589
2,800,1994,3.7533228
2,811,1994,3.13829332
2,812,1994,4.498245
2,816,1994,4.790948
2,820,1994,3.8763769
2,830,1994,3.3516431
2,835,1994,3.9087648
2,840,1994,3.5696848
2,850,1994,4.483098
2,900,1994,2.051794
2,910,1994,3.02664176
2,920,1994,2.1718977
2,935,1994,2.8464376
2,940,1994,2.6186936
2,950,1994,2.8815765
2,983,1994,2.2053578
2,990,1994,2.4836613
20,31,1994,1.34506435
20,40,1994,3.022838
20,41,1994,1.6212401
20,51,1994,1.5335108
20,52,1994,1.7152402
20,53,1994,1.571122
20,54,1994,1.38660804
20,55,1994,1.6179146
20,56,1994,1.7094592
20,57,1994,1.405633644
20,58,1994,1.5408255
20,60,1994,1.5248454
20,70,1994,2.0916831
20,80,1994,1.35106886
20,90,1994,1.7665205
20,91,1994,1.6833371
20,92,1994,1.42345932
20,93,1994,1.39130007
20,94,1994,1.38907568
20,95,1994,1.524835
20,100,1994,2.0393533
20,101,1994,1.980494
20,110,1994,1.8047891
20,115,1994,1.7657285
20,130,1994,1.902476
20,135,1994,1.5347669
20,140,1994,1.6549525
20,145,1994,1.5685914
20,150,1994,1.38915856
20,155,1994,1.409994539
20,160,1994,0.4577409
20,165,1994,1.3008298
20,200,1994,1.002915
20,205,1994,0.304594
20,210,1994,0.219727
20,211,1994,0.190363
20,212,1994,0.193213
20,220,1994,0.715914
20,221,1994,0.213292
20,223,1994,0.274033
20,230,1994,0.185332
20,232,1994,0.138911
20,235,1994,0.00832100000000002
20,255,1994,0.218634
20,290,1994,0.09212
20,305,1994,0.231975
20,310,1994,0.185932
20,316,1994,0.096557
20,317,1994,0.0767610000000001
20,325,1994,0.210709
20,338,1994,0.355038
20,339,1994,0.318458
20,343,1994,0.31036
20,344,1994,0.47238
20,346,1994,1.2717288
20,349,1994,0.221998
20,350,1994,0.160449
20,352,1994,1.5699954
20,355,1994,0.116839
20,359,1994,0.155505
20,360,1994,0.0484610000000001
20,365,1994,0.258469
20,366,1994,0.207326
20,367,1994,0.0552469999999998
20,368,1994,0.0956049999999999
20,369,1994,0.6436601
20,370,1994,0.8053889
20,371,1994,0.689461
20,372,1994,0.159136
20,373,1994,1.1062343
20,375,1994,0.114155
20,380,1994,0.262003
20,385,1994,0.0235869999999998
20,390,1994,0.025757
20,395,1994,0.0163719999999998
20,402,1994,1.8261638
20,420,1994,1.7399161
20,432,1994,2.2605866
20,433,1994,1.8970407
20,434,1994,1.893668
20,435,1994,2.0922694
20,436,1994,2.1152549
20,437,1994,1.39642521
20,438,1994,2.0543429
20,439,1994,2.2592422
20,451,1994,2.1070165
20,452,1994,2.2444993
20,461,1994,1.9332386
20,471,1994,1.7888942
20,475,1994,2.0172865
20,481,1994,1.6223335
20,482,1994,1.43417128
20,484,1994,1.9276288
20,490,1994,1.6281815
20,500,1994,2.572148
20,501,1994,1.8206079
20,510,1994,2.627567
