"ccode_1","ccode_2","year","ip_diff"
2,20,2006,1.365596
2,31,2006,2.9740271
2,40,2006,3.966329
2,41,2006,2.89058861
2,42,2006,2.74463465
2,51,2006,3.267558
2,52,2006,3.2947085
2,53,2006,3.3759962
2,54,2006,3.3596962
2,55,2006,3.4660592
2,56,2006,3.6517752
2,57,2006,3.1999566
2,58,2006,3.3744087
2,60,2006,3.4444714
2,70,2006,2.86647048
2,80,2006,3.1661568
2,90,2006,2.84090219
2,91,2006,2.82972115
2,92,2006,2.9593651
2,93,2006,2.84504949
2,94,2006,3.0638577
2,95,2006,2.9366163
2,100,2006,3.0930254
2,101,2006,4.044219
2,110,2006,3.2642103
2,115,2006,3.4542975
2,130,2006,3.0450921
2,135,2006,2.818714721
2,140,2006,2.9145832
2,145,2006,3.0798828
2,150,2006,2.941916
2,155,2006,2.819448258
2,160,2006,2.71454356
2,165,2006,2.87453091
2,200,2006,1.291716
2,205,2006,1.9575347
2,210,2006,1.803352
2,211,2006,1.8194664
2,212,2006,1.79456
2,220,2006,1.30545
2,221,2006,1.800393
2,223,2006,1.9981018
2,225,2006,1.9967967
2,230,2006,1.778583
2,232,2006,1.726336
2,235,2006,1.803331
2,255,2006,1.802338
2,290,2006,1.784354
2,305,2006,1.9513827
2,310,2006,1.790824
2,316,2006,1.690382
2,317,2006,1.799604
2,325,2006,1.9352765
2,331,2006,1.8634182
2,338,2006,2.0705348
2,339,2006,1.733584
2,341,2006,1.8402049
2,343,2006,1.8333563
2,344,2006,1.8326159
2,345,2006,1.8337592
2,346,2006,1.9300358
2,349,2006,1.788445
2,350,2006,1.787933
2,352,2006,2.0203463
2,355,2006,1.803111
2,359,2006,1.753468
2,360,2006,1.8146454
2,365,2006,3.0016104
2,366,2006,1.8319071
2,367,2006,1.787772
2,368,2006,1.799703
2,369,2006,1.9682242
2,370,2006,3.2701577
2,371,2006,2.73510201
2,372,2006,1.9431001
2,373,2006,2.9890987
2,375,2006,1.8357898
2,380,2006,1.945604
2,385,2006,1.806228
2,390,2006,1.792602
2,395,2006,1.794605
2,402,2006,3.0814848
2,403,2006,3.2991836
2,404,2006,3.2093286
2,411,2006,2.2262362
2,420,2006,3.882835
2,432,2006,3.3896436
2,433,2006,3.5653307
2,434,2006,3.3105792
2,435,2006,3.5951538
2,436,2006,3.4649977
2,437,2006,3.0068063
2,438,2006,3.81765
2,439,2006,3.422932
2,450,2006,3.1966565
2,451,2006,3.3139349
2,452,2006,3.2198088
2,461,2006,3.5983123
2,471,2006,2.80606911
2,475,2006,3.1117518
2,481,2006,3.6325537
2,482,2006,3.192908
2,483,2006,3.0788414
2,484,2006,3.4665115
2,490,2006,4.00702
2,500,2006,2.805119652
2,501,2006,3.1476813
2,510,2006,2.9178913
2,516,2006,2.807441488
2,517,2006,3.2882957
2,520,2006,3.3909199
2,522,2006,3.4433116
2,530,2006,3.2035
2,531,2006,3.3943212
2,540,2006,3.2406566
2,541,2006,3.3247028
2,551,2006,3.4768472
2,552,2006,4.055277
2,553,2006,2.86030446
2,560,2006,3.3337643
2,565,2006,3.4488579
2,570,2006,3.3962335
2,571,2006,3.2439141
2,572,2006,3.2875594
2,580,2006,3.1088129
2,581,2006,3.4679717
2,590,2006,3.1348957
2,591,2006,3.6654993
2,600,2006,3.4760314
2,615,2006,4.119216
2,616,2006,3.891293
2,620,2006,4.306928
2,625,2006,4.236306
2,630,2006,4.31428
2,640,2006,2.2585792
2,645,2006,3.5378449
2,651,2006,4.338877
