"ccode_1","ccode_2","year","ip_diff"
2,20,1960,0.4122955
2,40,1960,3.412346
2,41,1960,0.7000148
2,42,1960,0.7995555
2,70,1960,1.2788694
2,90,1960,0.4929655
2,91,1960,0.4757513
2,92,1960,0.4727964
2,93,1960,0.181682
2,94,1960,0.4218068
2,95,1960,0.4875969
2,100,1960,0.199588
2,101,1960,1.2114905
2,130,1960,1.0559161
2,135,1960,0.4339467
2,140,1960,0.5403828
2,145,1960,0.7430105
2,150,1960,0.5338865
2,155,1960,0.4961221
2,160,1960,0.4348917
2,165,1960,0.584173
2,200,1960,0.351517
2,205,1960,0.9419877
2,210,1960,0.257695
2,211,1960,0.433873
2,212,1960,0.346026
2,220,1960,0.238747
2,230,1960,0.151937
2,235,1960,0.00739800000000002
2,290,1960,3.697101
2,305,1960,0.7777484
2,310,1960,3.723703
2,315,1960,3.751676
2,325,1960,0.150445
2,339,1960,3.644115
2,345,1960,2.895716
2,350,1960,0.278333
2,352,1960,1.1323473
2,355,1960,3.739277
2,360,1960,3.688966
2,365,1960,3.748992
2,369,1960,3.826219
2,370,1960,3.816139
2,375,1960,1.1666847
2,380,1960,0.8753831
2,385,1960,0.603985
2,390,1960,0.6026483
2,395,1960,0.4797962
2,432,1960,3.091287
2,433,1960,1.2034275
2,434,1960,0.8846522
2,436,1960,0.9052609
2,437,1960,0.9106922
2,438,1960,3.290733
2,439,1960,1.1770891
2,450,1960,1.48965836
2,452,1960,2.473154
2,461,1960,1.761414
2,471,1960,0.9044035
2,475,1960,1.9248719
2,481,1960,0.8886512
2,482,1960,1.0882051
2,483,1960,1.1508325
2,484,1960,0.9773869
2,490,1960,0.7909791
2,520,1960,1.5746005
2,530,1960,2.1835842
2,560,1960,0.308814
2,580,1960,0.8995049
2,600,1960,2.95949
2,616,1960,1.6476152
2,620,1960,2.1420677
2,625,1960,2.2625611
2,630,1960,1.1700171
2,640,1960,0.397177
2,645,1960,2.670084
2,651,1960,2.704043
2,660,1960,1.8258775
2,663,1960,1.6375909
2,666,1960,0.7169565
2,670,1960,2.3036725
2,678,1960,2.640835
2,700,1960,2.507241
2,713,1960,0.317745
2,740,1960,0.327254
2,750,1960,2.410065
2,770,1960,1.0782179
2,775,1960,1.9016227
2,780,1960,2.252844
2,790,1960,1.9298875
2,800,1960,0.5340898
2,811,1960,1.6310812
2,812,1960,1.0290013
2,820,1960,1.33603536
2,840,1960,0.5831299
2,850,1960,2.619701
2,900,1960,0.424937
2,920,1960,0.148228
20,40,1960,3.0000505
20,41,1960,0.2877193
20,42,1960,0.38726
20,70,1960,0.8665739
20,90,1960,0.08067
20,91,1960,0.0634558
20,92,1960,0.0605009
20,93,1960,0.2306135
20,94,1960,0.0095113
20,95,1960,0.0753014
20,100,1960,0.2127075
20,101,1960,0.799195
20,130,1960,0.6436206
20,135,1960,0.0216512
20,140,1960,0.1280873
20,145,1960,0.330715
20,150,1960,0.121591
20,155,1960,0.0838266
20,160,1960,0.0225962
20,165,1960,0.1718775
20,200,1960,0.7638125
20,205,1960,0.5296922
20,210,1960,0.6699905
20,211,1960,0.8461685
20,212,1960,0.7583215
20,220,1960,0.6510425
20,230,1960,0.5642325
20,235,1960,0.4196935
20,290,1960,3.2848055
20,305,1960,0.3654529
20,310,1960,3.3114075
20,315,1960,3.3393805
20,325,1960,0.2618505
20,339,1960,3.2318195
20,345,1960,2.4834205
20,350,1960,0.1339625
20,352,1960,0.7200518
20,355,1960,3.3269815
20,360,1960,3.2766705
20,365,1960,3.3366965
20,369,1960,3.4139235
20,370,1960,3.4038435
20,375,1960,0.7543892
20,380,1960,0.4630876
20,385,1960,0.1916895
20,390,1960,0.1903528
20,395,1960,0.0675007
20,432,1960,2.6789915
20,433,1960,0.791132
20,434,1960,0.4723567
20,436,1960,0.4929654
20,437,1960,0.4983967
20,438,1960,2.8784375
20,439,1960,0.7647936
20,450,1960,1.07736286
20,452,1960,2.0608585
20,461,1960,1.3491185
20,471,1960,0.492108
20,475,1960,1.5125764
20,481,1960,0.4763557
20,482,1960,0.6759096
20,483,1960,0.738537
20,484,1960,0.5650914
20,490,1960,0.3786836
20,520,1960,1.162305
20,530,1960,1.7712887
20,560,1960,0.7211095
20,580,1960,0.4872094
20,600,1960,2.5471945
20,616,1960,1.2353197
20,620,1960,1.7297722
20,625,1960,1.8502656
20,630,1960,0.7577216
20,640,1960,0.0151184999999999
20,645,1960,2.2577885
20,651,1960,2.2917475
20,660,1960,1.413582
20,663,1960,1.2252954
20,666,1960,0.304661
20,670,1960,1.891377
20,678,1960,2.2285395
20,700,1960,2.0949455
20,713,1960,0.0945505000000001
20,740,1960,0.0850415000000001
20,750,1960,1.9977695
20,770,1960,0.6659224
20,775,1960,1.4893272
20,780,1960,1.8405485
20,790,1960,1.517592
20,800,1960,0.1217943
20,811,1960,1.2187857
20,812,1960,0.6167058
20,820,1960,0.92373986
20,840,1960,0.1708344
20,850,1960,2.2074055
20,900,1960,0.8372325
20,920,1960,0.2640675
