"ccode_1","ccode_2","year","ip_diff"
2,20,2009,0.943983
2,31,2009,2.9929156
2,40,2009,4.197631
2,41,2009,3.0096989
2,42,2009,3.0989182
2,51,2009,3.0007705
2,52,2009,3.045613
2,53,2009,3.2001338
2,54,2009,3.2096648
2,55,2009,3.0581541
2,56,2009,2.8326321
2,57,2009,3.1951408
2,58,2009,3.0501071
2,60,2009,3.038637
2,70,2009,2.64786103
2,80,2009,2.9383811
2,90,2009,2.7591993
2,91,2009,2.7614061
2,92,2009,2.7836984
2,93,2009,3.781326
2,94,2009,2.7244752
2,95,2009,2.3361337
2,100,2009,2.6942537
2,101,2009,3.967493
2,110,2009,3.0956987
2,115,2009,3.1829524
2,130,2009,3.2661476
2,135,2009,2.60699412
2,140,2009,2.919022
2,145,2009,3.4030314
2,150,2009,2.8911437
2,155,2009,2.64247889
2,160,2009,2.60408655
2,165,2009,2.7348722
2,200,2009,1.051335
2,205,2009,1.7272466
2,210,2009,1.409764
2,211,2009,1.506487
2,212,2009,1.6080701
2,220,2009,1.208477
2,221,2009,1.6354636
2,223,2009,1.6702943
2,225,2009,1.7471847
2,230,2009,1.6285088
2,232,2009,1.6549028
2,235,2009,1.6653742
2,255,2009,1.429321
2,290,2009,1.363542
2,305,2009,1.6969632
2,310,2009,1.504284
2,316,2009,1.398756
2,317,2009,1.479189
2,325,2009,1.501481
2,331,2009,1.6632285
2,338,2009,1.8495685
2,339,2009,1.81818
2,341,2009,1.612363
2,343,2009,1.518784
2,344,2009,1.6167663
2,345,2009,2.1313542
2,346,2009,1.8485374
2,349,2009,1.6630649
2,350,2009,1.6083453
2,352,2009,1.8960979
2,355,2009,1.6001452
2,359,2009,1.6229419
2,360,2009,1.53936
2,365,2009,2.59481753
2,366,2009,1.538004
2,367,2009,1.5898068
2,368,2009,1.482101
2,369,2009,1.5931609
2,370,2009,2.983861
2,371,2009,2.46831466
2,372,2009,1.6219447
2,373,2009,2.7910684
2,375,2009,1.6511277
2,380,2009,1.6419093
2,385,2009,1.7058834
2,390,2009,1.461531
2,395,2009,1.6132746
2,402,2009,3.030898
